yemeni songs N music videos الفنانه جميله سعد حبنا,4Mo7tdV2LZk,A oud is being played fast while a choir is singing a melody slowly moving down the scale. This song may be playing at a music reunion. This is an amateur recording.
"TheyCallMeN8 - Nae Nae (Hold Up, Show Nuff) Official Music Video #NaeNae",4PGzlwvXMnE,"The low quality recording features a trap song that consists of flat male vocals, alongside wide harmonizing male vocals, singing over punchy 808 bass and repetitive synth lead melody in the background. There is a high pitched riser at the end of the loop. It sounds groovy and addictive thanks to that cadence."
Dumb (Minecraft) ways to Die,4PNPgaLKFlc,The track is a Kids Music song. A female voice with appealing vocals sings an easygoing melody. A piano with a bright sound plays a jazzy melody. A jazz drum kit plays a smooth beat. In the background there are trumpets playing a melody that matches the positive and fun atmosphere of the track.
Rare Buwathay F made for ceremony!,4Psj5jYa7a4,Someone is playing a didgeridoo using circular breathing to continue airflow. A percussive stick sound can be heard and in the background you can hear waves of water. This song may be playing at the beach practicing didgeridoo by yourself.
"T.C. Electronic SCF Stereo Chorus, Pitch Modulator & Flanger",4Psyk_xyBl0,The track features an electric guitar with a chorus pedal effect. The guitar alternates between riff to melody. The sound is space-like and almost psychedelic. The atmosphere is sweet and dreamy.
#Thanimayile - Africa Tamizhan (Prince Dave Ft Havoc Mathan) - Music Produced By Lucburn [OFFICIAL],4QES-SJ7mP0,"A four chord modern hip hop/ R&B production featuring synthesizer pads, electronic drums, a female vocalist in a minor key."
Torneo de Arqueria Medieval 2009 - TAM 09 - (parte 3/3),4QJktFv916o,"The low quality recording features a metal song that consists of female opera vocal singing over double pedal kick, punchy snare, energetic cymbals, wide electric guitar melody and groovy bass guitar. It sounds aggressive, energetic and upbeat."
"Classical Music 101: Fast, Frenetic, Chase Scene Music",4S4NDnNTptY,"The low quality recording features an orchestra that contains a wide string section, aggressive triangle cymbal and woodwind section dynamically playing an addictive melody. It is very noisy, uptempo, energetic and dynamic."
"Respiração Circular, por Nisargan",4T2KBwRxi_g,"This is a live recording of a didgeridoo being played. The musician  takes a deep breath intermittently while playing the deep, bellowing tone of the instrument."
Spray on chrome kit chrome solutions,4TDtUHo5cSE,"The low quality recording features a jazz song that consists of shimmering hi hats and ride cymbals, soft kick and snare hits, groovy walking bass and smooth organ keys melody. It sounds easygoing, groovy and warm - almost like a theme song for some old cartoon."
Damien Rice - Hypnosis [Official Music Video],4TXy2i036LU,This song contains drums with a deep and strong but jet soft kick sound with a snare that sounds muted. An upright bass or e-bass is playing a line along. A e-guitar is strumming a chord progression along with a piano. A male voice is singing in the midrange sounding sensitive and honest. Panned to both sides of the speakers two trumpets are playing a melody in the lower to mid-range. This song may be playing in a beautiful romantic art video.
Inka Gold-Sanjuanito Irlandes,4T_5clu_0OM,"Male singers engage in a conversation at the beginning of the song. The song is medium tempo with a guitar playing rhythm, steady drumming rhythm, tambourine percussion, kick drum percussion and keyboard accompaniment. The song is romantic and spirited. The audio quality is poor."
120521 Kara - Mister [HD] @ MBC Korean Music Wave in Google,4Ua6i_VDYU4,"This audio contains a digital drum with a kick on every beat. An e-bass is playing a slightly funky groove. A synthesizer is playing a short fast melody. Another synth sound is playing a string/pad sound rising up into focus. A female voice is singing, then another female voice takes over singing. The crowd is cheering loudly. This song may be playing during a live show."
Tokyo Kosei Wind Orchestra - Jingle Bells,4Udqs0trpMw,This audio contains an orchestral composition. A brass section is playing an uplifting melody with a horn playing a bassline. Cymbals are playing a 8th notes rhythm and flutes and a trombone are playing a countermelody. On top of that a xylophone is playing a melody in a higher pitch on top. This song may be playing during a cheerful cultural event such as Christmas.
"""Chicken Reel"" Annie & Mac Old Time Music Moment",4VbXYuCz4M0,"The low quality recording features a live performance that consists of harmonica solo melody played over acoustic rhythm guitar chords. The recording is noisy, in mono and it sounds happy and joyful."
remix funk de tueur,4Vg0PQuHTk0,"This is a groovy, electro-funk track which works well for dancing. A song like this would be heard in the eighties. It is soulful and upbeat. There are synth stabs and a trumpety synth motif in the background."
Disturbing Video Game Music 72: Sanitarium (Hitman: Contracts),4W3Ql8JbEN8,"The low quality recording features short repetitive synth hits located in the right channel, buzzy sounds in the left channel of the stereo image and deep synth hits in the middle. It sounds intense and suspenseful, like background music for a video game."
"The Wolf Sisters singing ""Sweet Child of Mine""",4W8BYc8ZMaE,The music features a female voice singing while being backed by another female voice. The instrumental consists of only one acoustic guitar that strums chords. At one point the crowd is screaming/cheering. The sound of the recording plus the cheering crowd makes me think that this was recorded at a live event.
Homer Simpson singing poker face,4W8IZxn3nEI,"A male vocalist sings this animated song. The tempo is medium fast with keyboard harmony, acoustic guitar , steady drumming and simple bass lines. The song is simple, catchy, funny, spirited, animated and easy to sing along. The lyrics are funny."
"[HSD] Practise Toniic, ChrizZ, Feybi (Melbourne Shuffle Hamburg)",4X2aUZFZlzc,A digital drum is playing a monotone beat with a kick on every beat along with a repeating voice sample. In the next song a wide synth pad is playing a string sound while a female voice sample is singing a melody. These songs may be playing in a techno club.
The Sounds - Emma,4Y5VcH7iK3Q,Instrumental surf rock with a lead electric guitar playing the melody and a rhythm electric guitar strumming chords. Ride cymbals are loud in the mix and spring reverb is used as an effect. The electric bass is playing a walking pattern.
Ravi Shankar Playing Sandhya Raag And Asaad Khaan On Veena,4Yc71_dU3m4,"This music is a lively instrumental of the Indian Classical instruments. The tempo is fast with a lead Veena harmony, spirited tabla and tanpura rhythm and melodic flute accompaniment. The music is euphoric, mellifluous, dulcet, lively, high spirited and rich. This music is a Indian Classical Veena instrumental."
Electrocute Your Nerves To Music,4ZwGxgOwBUc,"This music is a lively violin composition. The tempo is fast with a spirited violin harmony and vivacious viola and cello accompaniment. The music is upbeat, happy, cheerful, playful, fresh and captivating with the voice of a woman superimposed on it with static and ambient outdoor sounds. This instrumental is a background music to a live presentation happening outdoors."
Pumpkins Fancy - Side Drum and Bagpipes,4_s5vHgfxnw,This audio contains someone playing bagpipes with something that sounds like a traditional piece. Someone is also playing a side drum snare along. This song may be playing on the street performed by buskers.
